user_id,movie_id,rating,timestamp
65,283,3.0,2023-08-01
65,237,3.5,2021-09-15
65,175,4.0,2020-07-09
66,17,2.5,2021-02-17
66,251,3.0,2020-01-16
66,14,2.5,2020-10-19
66,96,3.0,2022-07-01
66,102,4.0,2020-05-11
66,36,3.0,2022-03-28
66,198,2.5,2023-05-23
66,146,2.0,2021-05-20
66,106,2.0,2022-12-12
66,120,3.0,2021-11-04
66,150,3.0,2023-03-11
66,269,1.5,2022-10-02
66,233,3.5,2022-07-31
66,30,3.0,2022-08-05
66,189,4.5,2023-03-25
66,266,2.0,2020-03-21
66,6,2.5,2020-07-05
66,88,2.5,2021-08-12
66,168,4.0,2023-08-16
66,211,5.0,2022-07-23
66,201,3.0,2021-12-11
66,81,2.5,2023-12-05
66,57,2.0,2023-12-28
66,67,3.5,2021-09-01
66,275,2.0,2022-03-11
66,215,3.5,2023-06-09
66,245,3.5,2020-12-24
66,200,3.5,2022-04-30
66,159,3.0,2021-05-25
66,222,2.5,2021-01-02
66,244,2.5,2023-06-19
66,82,2.5,2022-06-03
66,295,3.0,2022-07-26
66,104,2.5,2022-02-26
66,258,3.0,2023-09-11
66,235,2.5,2021-01-10
66,142,2.5,2023-12-01
67,81,1.5,2020-11-26
67,141,4.0,2020-12-15
67,276,3.0,2020-02-06
67,150,2.0,2023-05-28
67,35,2.5,2020-07-24
67,112,2.5,2020-12-28
67,253,2.5,2021-08-25
67,211,3.0,2020-09-11
67,284,4.5,2022-12-30
67,63,2.5,2022-03-11
67,189,3.5,2020-12-10
67,40,3.0,2020-06-07
67,54,3.5,2023-10-07
67,259,2.5,2020-01-23
67,167,2.0,2023-10-19
67,210,3.5,2021-07-13
67,231,3.5,2020-11-10
67,85,1.5,2022-06-21
67,130,4.0,2022-01-03
67,107,2.5,2020-12-30
67,260,3.0,2021-03-19
67,23,3.0,2024-01-03
67,237,2.0,2020-03-11
67,14,5.0,2023-10-14
67,38,3.5,2022-12-26
67,196,3.5,2021-03-18
67,176,3.0,2022-06-24
67,205,4.0,2023-11-27
67,100,2.5,2020-04-07
67,204,4.0,2023-07-24
67,20,2.5,2022-12-06
67,6,4.0,2023-08-05
67,129,3.5,2023-09-18
67,59,1.5,2024-01-07
67,70,3.0,2023-09-13
67,168,2.5,2020-07-29
67,238,2.5,2022-03-10
67,249,4.0,2023-11-14
67,43,2.0,2021-09-23
67,281,3.0,2022-06-28
67,125,3.5,2020-04-17
67,225,5.0,2023-05-10
67,72,3.5,2020-01-10
67,242,3.0,2020-04-09
67,143,4.0,2022-02-11
68,123,2.5,2022-02-22
68,103,2.5,2022-11-12
68,47,4.0,2023-08-04
68,9,1.0,2021-04-21
68,216,3.0,2022-10-28
68,15,2.5,2023-04-18
68,8,3.5,2023-12-14
68,173,4.0,2020-01-28
68,99,3.0,2021-04-21
68,33,3.5,2020-02-13
68,113,5.0,2023-06-16
68,50,2.0,2020-09-11
68,86,2.5,2021-09-24
68,23,2.5,2021-04-29
68,213,3.0,2022-05-27
68,263,2.5,2021-05-13
68,56,2.0,2023-06-23
68,168,2.5,2020-06-11
68,166,2.0,2020-05-02
68,288,2.5,2020-10-08
68,98,3.0,2022-02-06
68,107,3.0,2022-10-18
68,278,1.5,2021-08-30
68,203,3.0,2021-02-17
68,220,3.5,2020-11-06
68,62,3.5,2022-02-08
68,119,3.0,2021-02-22
68,110,3.5,2023-08-07
68,55,3.0,2020-03-18
68,183,3.5,2021-05-02
68,89,4.0,2024-01-25
68,206,2.5,2023-05-09
68,162,5.0,2022-06-27
68,7,4.0,2021-11-04
68,200,4.0,2020-10-01
68,109,2.5,2021-07-23
68,235,2.0,2021-10-12
68,34,3.0,2023-08-11
68,143,2.5,2020-03-22
68,189,2.0,2022-12-02
68,35,2.5,2022-04-29
68,112,3.5,2023-08-20
68,211,3.0,2021-08-13
68,155,3.0,2020-02-18
68,256,3.5,2021-04-14
68,53,3.0,2024-02-09
68,275,2.5,2021-11-09
68,292,3.5,2021-12-02
68,88,2.5,2021-05-11
68,129,2.0,2021-02-25
68,49,2.5,2023-01-09
68,167,2.5,2020-04-20
68,199,1.0,2023-09-23
68,69,4.0,2021-05-23
68,171,3.5,2023-11-08
68,90,2.5,2023-11-26
68,163,2.5,2024-01-13
68,247,2.0,2021-03-31
68,172,3.5,2023-05-30
68,10,3.5,2022-02-20
68,300,2.5,2022-12-03
68,230,4.0,2021-10-20
69,34,2.5,2024-01-24
69,252,2.0,2022-08-14
69,36,2.5,2021-09-29
69,99,2.5,2020-12-02
69,27,2.5,2024-01-17
69,73,2.5,2021-02-08
69,105,3.5,2021-05-16
69,65,3.5,2022-05-18
69,47,2.5,2020-12-27
69,89,3.0,2023-05-25
69,282,2.0,2021-05-24
69,121,2.0,2021-09-12
69,260,4.0,2021-08-07
69,41,1.5,2023-03-26
69,219,4.0,2022-07-07
70,185,3.5,2021-08-03
70,204,2.5,2022-02-07
70,194,1.0,2023-02-25
70,86,2.5,2023-05-26
70,242,3.5,2022-09-11
70,226,2.0,2020-05-27
70,217,2.5,2021-11-13
70,259,3.5,2020-10-06
70,222,5.0,2024-01-04
70,80,3.0,2022-08-19
70,247,1.5,2021-02-04
70,11,2.5,2020-11-12
70,196,3.5,2021-01-23
70,219,3.0,2020-01-09
70,43,2.5,2020-01-27
70,154,4.0,2022-10-22
70,276,4.0,2024-02-04
70,79,3.0,2024-01-25
70,284,3.5,2022-02-05
70,90,2.5,2022-10-03
70,132,2.5,2022-04-08
70,195,3.5,2022-05-01
70,238,3.0,2022-03-19
70,157,3.5,2022-02-03
70,233,2.5,2022-02-25
71,210,2.5,2023-10-26
71,20,2.5,2020-10-28
71,64,3.0,2021-06-04
71,198,3.5,2021-05-21
71,290,3.0,2023-05-18
71,84,2.5,2023-03-30
71,100,3.5,2023-09-19
71,224,2.0,2020-11-26
71,131,3.5,2020-01-26
71,179,1.5,2020-08-27
71,261,3.0,2020-07-08
71,251,4.0,2023-08-12
71,189,2.0,2023-12-28
71,30,4.0,2022-02-26
71,218,3.5,2022-03-25
71,127,1.5,2023-12-17
71,125,4.0,2023-04-15
71,245,3.0,2020-06-13
71,18,3.0,2022-11-27
71,186,3.5,2021-01-21
71,15,3.0,2022-05-16
71,76,2.0,2020-12-05
71,134,2.5,2022-05-24
71,234,4.5,2021-06-01
72,158,1.5,2021-11-21
72,211,3.0,2023-05-22
72,46,3.5,2022-05-29
72,56,3.5,2021-11-20
72,294,2.5,2022-01-29
72,177,3.0,2023-10-28
72,74,5.0,2021-12-03
72,138,5.0,2021-10-07
72,108,4.0,2021-05-05
72,204,3.0,2022-01-09
72,4,2.5,2023-09-24
72,87,2.5,2022-03-27
72,252,3.0,2022-02-14
72,1,3.5,2023-06-04
72,50,3.0,2020-04-27
72,36,2.0,2021-12-30
72,214,4.5,2021-11-07
72,269,4.5,2020-07-24
72,148,4.0,2020-01-07
72,221,3.5,2022-07-24
72,88,2.0,2023-12-01
72,91,2.5,2022-04-02
72,192,2.5,2024-01-25
72,96,1.5,2020-10-11
72,69,3.5,2020-02-22
72,102,5.0,2023-05-17
72,250,1.5,2020-09-08
72,94,2.5,2022-12-22
72,258,4.0,2021-07-26
72,57,3.5,2023-12-03
72,231,3.5,2021-05-24
72,291,2.0,2022-01-24
72,109,3.5,2022-07-14
72,103,3.0,2023-06-20
72,31,1.5,2023-11-06
72,99,3.5,2023-09-11
72,133,3.0,2022-08-31
72,210,2.5,2022-11-20
72,226,3.5,2022-04-26
72,86,3.0,2023-09-14
72,41,3.5,2021-01-19
72,151,3.0,2020-01-07
72,44,2.5,2023-07-30
72,194,3.5,2021-10-21
72,64,3.0,2020-02-04
72,142,2.5,2023-07-21
72,33,2.0,2022-01-07
72,176,3.0,2020-04-03
72,16,2.0,2021-10-28
72,300,2.0,2023-10-20
72,121,4.0,2022-06-28
72,245,4.0,2021-04-23
72,249,5.0,2023-05-27
72,52,4.5,2022-09-19
72,5,4.5,2022-03-30
72,32,3.5,2023-06-08
72,137,3.5,2020-06-15
72,299,2.5,2021-12-14
72,22,3.0,2022-05-26
72,268,3.0,2022-09-02
72,193,3.5,2023-09-10
72,267,3.5,2023-12-03
72,243,4.0,2020-07-24
73,267,3.0,2023-07-21
73,293,5.0,2024-01-25
73,259,1.5,2022-10-04
73,17,3.5,2020-07-04
73,66,5.0,2023-11-17
73,255,3.0,2021-11-12
73,45,3.0,2021-04-03
73,155,4.5,2023-03-25
73,281,3.5,2023-05-15
73,240,2.0,2020-05-12
73,87,4.0,2023-08-11
73,229,4.0,2021-12-03
73,60,2.5,2022-02-11
73,247,4.0,2024-01-09
73,277,2.0,2024-01-24
73,124,4.0,2022-02-20
73,125,3.0,2023-09-01
73,109,2.5,2023-08-08
73,88,2.5,2023-02-24
73,46,3.5,2022-06-13
73,55,3.5,2021-04-22
73,223,3.5,2021-04-02
73,15,3.5,2021-06-14
73,83,4.0,2020-08-24
73,168,3.0,2021-08-18
73,197,2.0,2020-06-28
73,144,2.5,2020-08-16
73,113,4.0,2020-07-01
73,132,4.0,2021-11-27
73,244,2.0,2023-04-27
73,64,3.5,2021-01-20
73,70,1.5,2020-08-25
73,274,2.5,2023-03-19
74,296,3.5,2023-12-24
74,1,2.0,2021-09-14
74,160,3.0,2022-07-26
74,32,3.0,2023-09-02
74,275,2.5,2020-12-01
74,98,2.0,2023-03-28
74,199,3.0,2020-10-08
74,217,3.0,2022-06-23
74,164,4.5,2023-11-26
74,187,4.0,2022-09-15
74,65,4.0,2021-08-19
74,267,3.0,2020-10-23
74,114,3.5,2021-03-05
74,55,3.5,2021-03-22
74,203,2.5,2021-02-04
74,5,4.0,2023-08-26
74,276,3.0,2020-01-19
74,236,2.5,2022-01-11
74,162,2.0,2024-01-26
74,75,2.5,2023-03-24
74,152,2.0,2020-07-27
74,113,2.0,2023-10-21
74,256,3.5,2020-10-29
74,234,4.5,2022-02-10
74,76,4.0,2022-05-24
74,146,3.0,2023-10-23
74,18,3.5,2020-12-10
74,159,3.0,2020-04-25
74,258,4.0,2020-07-15
74,64,3.0,2021-12-29
74,141,2.5,2022-08-28
74,294,3.0,2021-01-02
74,245,2.5,2020-04-17
74,111,1.5,2020-08-28
74,254,2.5,2022-11-21
74,150,5.0,2023-08-24
74,193,2.5,2021-11-24
74,31,2.0,2023-04-30
74,171,3.0,2022-06-07
74,79,3.0,2020-10-31
74,108,3.5,2023-07-08
74,116,2.5,2024-01-19
74,27,3.0,2022-04-07
74,92,3.0,2021-05-16
74,250,2.5,2020-03-10
74,201,3.0,2020-08-31
74,154,3.0,2021-05-08
74,82,3.0,2022-03-23
74,12,3.0,2022-09-27
74,281,3.0,2021-09-11
74,173,2.5,2023-11-09
74,243,4.5,2023-05-05
74,179,3.5,2020-12-19
74,37,3.5,2023-08-29
74,271,4.0,2022-02-07
74,145,3.5,2023-11-17
74,100,3.0,2023-10-05
74,202,3.5,2023-09-10
74,50,4.5,2020-07-02
74,68,3.5,2022-08-07
74,166,3.0,2023-08-24
74,298,2.0,2022-02-21
74,28,4.0,2021-07-17
75,60,3.0,2023-04-12
75,43,3.5,2023-01-08
75,63,2.5,2024-01-01
75,251,4.5,2023-08-27
75,261,3.0,2020-09-11
75,116,4.0,2021-02-28
75,12,4.0,2023-09-10
75,294,3.0,2020-08-28
75,246,2.5,2021-01-05
75,141,3.0,2023-05-11
75,49,3.5,2023-11-24
75,93,5.0,2021-01-03
75,197,3.5,2020-01-11
75,248,4.0,2023-02-10
75,223,4.5,2022-07-04
75,153,3.0,2021-10-05
75,293,3.0,2020-09-08
75,65,3.5,2020-03-21
75,51,3.5,2020-09-20
75,167,3.0,2023-03-23
75,33,4.5,2021-02-26
75,276,3.0,2023-08-29
75,95,2.5,2020-11-26
75,208,2.5,2020-06-28
75,11,2.5,2023-02-25
75,202,3.0,2021-06-09
75,285,1.5,2020-03-12
75,275,3.0,2020-06-22
75,272,3.5,2020-09-12
75,266,5.0,2022-11-02
76,1,4.0,2021-04-07
76,128,2.5,2021-07-14
76,154,2.5,2020-01-21
76,24,3.0,2020-07-19
76,266,3.5,2022-02-11
76,151,1.5,2021-03-31
76,274,3.5,2022-02-14
76,228,2.0,2020-08-03
76,72,3.0,2020-09-09
76,296,3.0,2020-12-25
76,252,4.0,2022-12-14
76,161,2.0,2024-01-31
76,268,3.0,2021-09-19
76,181,3.0,2023-04-20
76,276,2.0,2022-09-29
76,262,1.5,2020-07-14
76,108,3.5,2022-12-19
76,51,3.0,2021-12-15
76,23,3.5,2023-12-05
76,122,2.5,2023-03-17
76,19,3.5,2021-07-31
76,97,3.5,2023-02-03
76,73,2.5,2021-07-09
76,111,2.0,2023-05-29
76,69,4.0,2020-07-21
76,283,3.5,2020-04-08
76,184,2.5,2020-12-15
76,143,2.0,2021-10-13
76,66,2.5,2022-03-08
76,217,2.0,2021-01-05
76,39,2.5,2021-12-07
76,282,3.5,2023-10-20
76,131,1.5,2022-12-24
76,134,2.0,2023-02-03
76,196,3.5,2023-05-02
76,84,3.5,2022-04-04
76,205,3.0,2022-09-03
76,234,3.0,2023-04-28
76,43,2.5,2020-09-18
76,218,3.5,2021-06-14
76,74,4.0,2020-01-20
76,275,3.5,2023-11-07
76,105,2.5,2022-11-17
76,37,3.5,2023-12-31
76,138,3.5,2020-11-14
76,99,2.0,2023-09-08
76,191,3.0,2020-09-15
76,289,3.5,2020-10-19
76,215,2.5,2022-02-14
76,79,2.0,2023-03-08
76,162,3.5,2021-07-01
76,223,3.0,2020-04-18
76,195,3.0,2024-01-25
76,14,3.0,2023-08-02
76,127,3.0,2022-01-28
76,40,2.0,2023-12-19
76,139,2.0,2021-05-25
76,64,2.5,2023-10-20
76,273,3.0,2023-05-31
76,57,2.5,2022-05-06
76,281,2.0,2023-12-18
76,209,1.5,2022-07-26
76,34,3.5,2021-01-09
76,169,2.5,2022-06-17
76,46,2.5,2021-12-25
76,186,3.0,2022-08-17
76,171,2.0,2022-10-25
76,140,4.0,2021-08-10
76,75,3.0,2021-07-18
77,45,3.0,2021-08-17
77,157,2.0,2021-09-04
77,209,2.5,2022-09-16
77,161,3.5,2021-08-24
77,47,3.0,2021-06-26
77,41,3.5,2021-03-12
77,40,3.0,2020-01-05
77,123,2.5,2023-07-16
77,48,2.5,2023-03-10
77,85,3.5,2022-03-17
77,295,2.5,2021-03-21
77,30,3.5,2021-09-16
77,44,2.0,2023-08-09
77,147,2.0,2022-11-21
77,284,2.5,2020-03-13
77,253,1.5,2022-08-06
77,6,2.0,2023-06-19
77,218,3.5,2022-09-26
77,261,2.0,2020-04-27
77,70,3.0,2021-12-29
77,246,2.5,2020-01-13
77,255,2.5,2023-06-14
77,264,3.0,2022-07-31
77,273,3.0,2021-11-03
77,64,2.0,2021-09-03
77,208,3.0,2021-12-25
77,8,3.0,2020-08-07
77,98,2.5,2020-01-11
77,4,2.0,2021-12-17
77,274,2.5,2024-01-19
77,177,2.5,2021-01-16
77,126,4.5,2022-04-03
77,271,3.5,2021-12-27
77,22,2.0,2020-01-19
77,230,2.5,2020-07-26
77,87,3.5,2022-06-01
77,269,3.5,2022-10-04
77,116,2.5,2021-02-08
77,90,2.0,2020-06-22
77,39,4.0,2022-12-19
77,188,2.0,2022-11-19
77,69,4.0,2020-11-10
77,181,3.5,2022-04-21
77,27,4.0,2020-09-10
77,217,2.5,2022-09-25
77,254,2.5,2020-01-15
77,195,4.0,2020-11-14
77,88,1.5,2023-09-06
77,192,2.0,2021-05-27
77,58,2.5,2021-04-08
77,174,3.5,2022-08-21
77,128,3.5,2022-03-20
77,277,2.0,2022-02-05
77,61,3.5,2021-09-04
78,56,2.0,2021-07-29
78,225,2.0,2020-08-23
78,83,3.0,2021-06-23
78,72,2.5,2023-12-06
78,182,3.5,2021-05-21
78,223,3.0,2023-09-26
78,3,4.0,2022-05-28
78,184,2.5,2021-02-10
78,102,2.5,2022-08-28
78,57,3.5,2023-12-17
78,98,2.5,2020-07-30
78,146,3.0,2023-12-06
78,21,3.5,2024-02-04
78,69,3.0,2022-10-25
78,203,2.5,2023-06-05
78,216,4.5,2021-01-06
78,170,2.0,2021-01-21
78,17,5.0,2023-04-25
78,246,3.0,2023-07-12
78,137,3.5,2023-07-23
78,61,3.0,2020-10-31
78,251,2.0,2021-04-14
78,282,2.5,2020-09-03
78,254,2.5,2020-09-27
78,66,2.5,2022-04-01
78,167,2.0,2020-03-19
78,205,3.0,2021-07-14
78,257,4.5,2021-01-28
78,200,2.5,2020-10-26
78,68,4.0,2022-05-23
78,11,2.0,2020-02-06
78,65,3.5,2023-06-16
78,80,2.0,2021-02-12
78,177,1.5,2020-07-05
78,7,2.0,2020-04-14
78,122,3.5,2022-02-17
78,27,4.0,2022-04-14
78,176,2.5,2022-12-11
78,220,2.5,2021-09-19
78,5,3.5,2023-12-04
78,149,3.5,2023-07-21
78,145,3.5,2021-04-18
78,249,1.5,2021-03-30
78,43,3.0,2021-11-19
78,127,3.5,2022-05-22
78,79,3.0,2022-09-08
78,262,2.0,2020-05-05
78,96,3.5,2022-11-10
78,128,2.5,2022-05-24
79,144,5.0,2022-06-12
79,180,3.0,2020-05-18
79,215,4.0,2022-09-15
79,127,2.0,2022-05-08
79,164,2.5,2022-12-08
79,25,2.5,2022-10-28
79,94,3.0,2020-02-14
79,21,4.5,2020-12-07
79,1,3.0,2023-05-12
79,27,4.0,2021-07-15
79,165,3.0,2023-11-27
79,109,2.5,2020-09-21
79,147,2.5,2021-08-16
79,242,3.5,2020-04-03
79,52,2.0,2023-03-05
79,221,3.5,2020-05-04
79,95,2.5,2023-11-21
79,130,5.0,2021-01-24
79,252,2.0,2022-03-25
79,187,3.0,2022-10-10
79,172,2.0,2023-11-03
79,156,3.5,2022-12-26
79,58,3.5,2022-11-17
79,50,3.0,2020-06-02
79,7,2.0,2020-12-04
79,283,2.5,2022-06-15
79,67,2.5,2022-11-09
79,170,2.5,2022-02-25
79,185,4.0,2023-02-25
79,186,3.0,2022-03-10
79,271,4.5,2022-03-31
79,191,3.5,2023-05-28
79,122,3.5,2021-07-10
79,142,2.5,2021-02-27
79,108,1.5,2021-01-11
79,300,2.5,2020-01-08
79,197,2.5,2020-11-23
79,45,3.0,2023-03-17
79,55,5.0,2021-03-22
79,62,2.0,2023-04-27
79,22,3.5,2023-11-27
79,98,5.0,2020-01-19
79,99,3.5,2022-11-16
79,229,4.0,2022-07-21
79,51,4.0,2022-10-28
79,39,3.5,2023-12-20
79,280,3.5,2024-01-15
79,176,3.5,2022-12-11
79,155,2.0,2021-06-14
79,243,3.5,2021-09-13
79,104,3.0,2021-03-27
79,274,3.0,2021-08-29
79,79,3.5,2023-12-21
79,23,2.0,2021-07-03
79,66,2.0,2023-02-04
79,282,2.5,2020-08-31
79,287,3.0,2020-12-16
79,178,3.0,2021-04-03
79,188,3.0,2020-04-03
79,230,3.5,2022-12-28
79,61,2.5,2021-05-02
80,69,4.0,2020-02-13
80,139,3.0,2021-09-27
80,27,4.0,2020-11-29
80,128,3.0,2020-12-29
80,108,2.5,2022-03-18
80,274,4.0,2023-11-08
80,60,2.5,2023-05-29
80,1,2.5,2021-01-19
80,178,3.5,2020-05-22
80,189,2.5,2020-10-20
80,167,2.0,2020-05-27
80,43,3.5,2022-05-23
80,282,2.5,2021-05-17
80,136,4.0,2022-07-20
80,210,2.0,2023-08-14
80,151,3.0,2022-04-04
80,30,3.0,2020-07-24
80,6,1.5,2024-01-23
80,183,4.5,2022-12-14
80,113,3.5,2020-10-08
80,144,3.5,2024-01-28
80,91,2.0,2020-01-25
80,132,3.5,2023-05-20
80,9,2.5,2020-07-23
80,276,3.0,2022-02-12
80,299,3.5,2022-02-25
80,55,4.0,2020-02-12
80,196,3.5,2020-08-13
80,283,4.0,2020-01-28
80,106,2.0,2023-08-12
80,227,3.5,2020-03-30
80,138,3.5,2020-09-27
80,105,4.5,2021-05-23
80,298,3.0,2020-06-20
80,203,2.5,2021-07-02
80,80,1.5,2020-10-19
80,229,3.0,2023-07-08
80,119,2.5,2023-05-13
80,223,4.0,2020-01-28
80,76,2.0,2020-01-20
80,246,2.5,2020-08-05
80,48,3.0,2023-01-15
80,254,2.5,2021-11-24
80,93,3.0,2023-12-19
80,236,2.5,2020-06-23
80,95,2.5,2021-02-18
80,97,1.5,2020-10-12
80,292,2.5,2022-09-10
80,252,3.5,2023-02-26
80,145,3.0,2022-06-28
81,80,2.0,2021-04-16
81,125,2.5,2022-02-26
81,29,2.5,2020-06-20
81,279,4.0,2023-04-04
81,137,2.5,2024-01-04
81,64,4.0,2022-05-13
81,11,1.0,2022-12-15
81,23,2.0,2023-03-29
81,53,2.5,2023-11-21
81,152,3.0,2021-03-25
81,262,2.5,2023-12-10
81,213,2.0,2020-06-27
81,73,2.0,2021-04-26
81,1,2.5,2022-01-10
81,115,3.5,2020-01-06
81,13,2.5,2021-02-20
81,117,3.0,2020-02-05
81,219,3.0,2022-01-12
81,198,2.5,2023-02-17
81,76,2.5,2022-08-28
81,181,4.0,2020-09-30
81,147,1.5,2020-08-13
81,116,1.5,2020-05-02
81,197,3.0,2021-12-16
81,58,2.0,2022-01-09
81,252,3.5,2020-10-12
81,87,2.0,2021-08-26
81,57,2.5,2022-07-31
81,145,4.5,2020-10-22
81,183,3.0,2023-02-03
81,40,4.0,2022-05-12
81,171,2.0,2021-05-11
81,61,2.0,2021-03-07
81,185,1.0,2021-04-04
81,44,2.0,2020-04-24
81,78,3.0,2020-10-09
81,92,3.0,2020-08-28
81,220,2.5,2023-11-25
81,272,3.5,2023-12-12
81,172,2.0,2020-10-20
81,93,3.5,2022-02-12
81,218,3.0,2020-02-23
81,77,1.5,2023-11-26
81,155,3.0,2022-05-19
81,179,3.0,2022-01-31
81,54,3.5,2020-04-20
81,139,3.0,2023-12-07
81,256,4.5,2020-08-05
81,189,2.5,2023-09-19
81,136,3.0,2023-04-06
81,2,2.0,2020-05-31
81,164,2.5,2022-09-03
81,200,3.0,2023-05-01
81,229,2.5,2020-11-19
81,245,3.0,2020-03-02
81,35,3.5,2020-10-27
81,296,3.5,2022-01-18
81,143,3.0,2020-10-16
81,75,3.0,2020-06-10
81,47,3.5,2021-05-16
81,166,3.0,2020-06-06
81,66,3.5,2020-01-26
81,94,3.0,2023-03-11
81,254,3.0,2022-05-02
81,247,2.0,2020-11-02
81,212,2.0,2021-01-08
81,71,2.5,2022-08-20
81,126,3.0,2020-10-13
81,215,2.0,2022-12-16
81,282,3.0,2023-12-01
81,255,3.0,2021-09-05
81,276,2.0,2022-08-20
81,274,1.5,2022-04-22
81,253,2.5,2024-01-19
81,273,2.5,2021-11-21
81,275,2.5,2022-06-28
82,31,2.5,2020-12-03
82,17,1.5,2020-04-21
82,89,2.5,2022-01-30
82,258,2.5,2023-08-17
82,83,4.0,2022-05-18
82,6,3.0,2021-02-02
82,203,3.5,2021-07-06
82,217,2.5,2020-08-10
82,233,4.5,2020-08-01
82,284,3.5,2020-06-08
82,133,3.0,2022-01-12
82,293,3.5,2023-05-20
82,257,3.5,2021-11-18
82,157,2.5,2020-02-27
82,117,3.0,2021-05-05
82,81,3.5,2021-07-31
82,140,2.5,2020-11-29
82,48,2.5,2023-01-14
82,268,3.5,2020-08-06
82,194,2.0,2020-05-13
82,65,3.0,2021-03-09
82,109,2.0,2023-05-07
82,206,2.5,2020-01-23
82,29,3.5,2021-09-25
82,113,1.5,2021-01-19
82,201,3.0,2023-02-03
82,95,3.5,2021-02-17
82,287,3.0,2023-07-31
82,40,3.5,2020-03-07
82,240,2.5,2021-05-07
82,245,3.5,2021-07-05
82,161,4.5,2020-06-23
82,208,2.5,2023-03-13
82,195,4.5,2023-03-02
83,24,3.5,2022-04-17
83,25,2.0,2023-06-23
83,162,3.5,2023-10-25
83,48,1.5,2020-09-21
83,159,3.5,2022-06-21
83,5,2.5,2022-01-21
83,183,2.5,2022-11-15
83,145,1.5,2023-07-03
83,204,2.5,2021-10-04
83,257,3.0,2022-02-04
83,100,2.0,2020-06-19
83,201,2.5,2023-10-29
83,67,4.0,2022-04-26
83,50,2.5,2022-11-02
83,170,3.0,2022-07-10
83,209,2.0,2021-06-22
83,258,2.0,2023-10-29
83,52,3.5,2020-03-28
83,77,3.0,2023-06-25
83,13,4.5,2023-08-11
83,196,2.5,2020-04-26
83,245,3.5,2021-05-16
83,20,4.0,2023-12-04
83,149,3.5,2023-02-22
83,83,3.5,2020-01-17
83,78,2.5,2020-11-12
83,238,3.5,2020-08-03
83,41,3.0,2021-08-18
83,119,3.0,2022-02-08
83,111,2.5,2020-11-20
83,73,3.0,2023-03-13
83,265,3.5,2022-03-28
83,268,3.0,2020-05-29
83,175,3.0,2021-04-01
83,230,1.5,2022-03-06
83,68,1.0,2022-08-04
83,174,3.0,2023-10-02
83,185,2.5,2020-07-10
83,221,3.0,2021-12-15
83,21,2.5,2022-08-12
83,199,2.5,2022-08-17
83,123,3.5,2023-08-08
83,107,3.5,2022-12-31
83,39,2.0,2022-08-10
83,79,3.0,2020-08-11
83,291,2.5,2020-06-24
83,255,3.0,2021-01-04
83,8,3.0,2024-02-07
83,74,4.0,2020-08-09
83,281,2.5,2022-03-23
83,45,2.5,2022-06-06
83,256,3.0,2021-02-12
83,49,2.5,2022-04-02
83,233,1.5,2021-11-04
83,161,3.0,2020-05-12
83,87,3.0,2021-10-11
83,152,3.5,2021-12-02
83,35,3.5,2023-05-22
83,144,3.0,2022-09-22
83,296,2.0,2021-03-11
83,187,1.5,2023-12-09
83,181,2.5,2022-09-02
83,46,3.0,2020-08-22
83,37,3.0,2021-07-24
83,92,2.5,2022-07-19
83,236,3.0,2020-03-19
83,133,2.5,2023-01-21
83,243,3.5,2020-11-14
83,132,4.5,2022-08-20
83,227,2.5,2020-10-25
83,72,3.0,2023-08-04
83,64,2.5,2021-03-13
83,292,2.0,2021-10-17
83,250,2.0,2023-03-09
83,147,3.0,2020-03-05
83,206,3.5,2023-05-16
84,243,4.0,2021-09-20
84,110,2.0,2022-10-25
84,28,2.5,2020-09-12
84,109,3.5,2023-12-03
84,12,3.0,2022-10-19
84,217,4.5,2023-08-21
84,139,4.5,2022-07-22
84,130,2.0,2022-04-27
84,91,1.0,2022-04-20
84,43,2.5,2021-12-21
84,73,3.5,2021-12-22
84,36,1.5,2023-01-15
84,141,1.0,2022-05-22
84,208,4.0,2022-12-07
84,42,2.5,2021-11-18
84,153,3.0,2020-08-20
84,232,2.0,2020-12-26
84,215,2.0,2022-07-28
84,269,3.5,2022-05-27
84,133,3.0,2022-02-03
84,95,3.0,2020-12-28
84,48,1.0,2023-02-06
84,220,2.0,2023-05-03
84,176,3.0,2020-11-29
84,85,2.5,2023-01-16
84,102,2.5,2022-06-11
84,179,4.0,2022-02-20
84,247,1.5,2021-08-06
84,244,3.5,2023-09-12
84,275,3.0,2023-11-11
84,83,4.5,2023-10-25
84,224,2.5,2022-06-14
84,182,3.0,2023-07-22
84,293,2.5,2021-08-03
84,200,1.0,2023-12-08
84,6,4.0,2023-06-24
84,288,2.5,2020-07-22
84,40,4.0,2020-06-28
84,297,2.0,2020-07-31
84,75,3.0,2020-07-02
84,166,4.5,2023-08-23
84,163,4.0,2020-02-03
84,8,3.0,2023-06-16
84,78,2.5,2022-04-22
84,235,1.5,2020-07-31
84,76,3.5,2022-10-13
84,256,2.0,2023-07-01
84,59,3.0,2023-01-20
84,209,1.5,2020-07-23
84,135,2.0,2023-07-21
84,267,4.5,2022-06-28
84,2,3.5,2022-10-27
84,231,3.5,2023-04-05
84,65,2.5,2020-03-07
84,50,2.5,2023-09-29
84,19,3.0,2021-08-16
84,112,2.0,2022-05-11
84,97,5.0,2021-03-09
84,216,2.5,2021-04-01
84,280,2.5,2022-07-20
84,86,2.5,2023-02-03
84,194,5.0,2022-02-19
84,111,3.0,2020-08-22
